"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RW","Ryan White",2800,"Col@Phi 07:00PM ET",1.607,"Phi"
"D","Jake Gardiner",2800,"Tor@Dal 08:30PM ET",1.091,"Tor"
"D","Yannick Weber",2800,"Van@Cls 07:00PM ET",1.227,"Van"
"LW","Viktor Stalberg",2800,"Car@NYR 07:00PM ET",1.615,"NYR"
"D","Patrick Wiercioch",2800,"Ott@Nsh 08:00PM ET",1.500,"Ott"
"D","Cody Goloubef",2800,"Van@Cls 07:00PM ET",1.700,"Cls"
"LW","Johan Larsson",2800,"Buf@TB 07:30PM ET",1.286,"Buf"
"RW","Jesper Fast",2800,"Car@NYR 07:00PM ET",1.917,"NYR"
"D","Brayden McNabb",2800,"Ari@LA 10:30PM ET",1.731,"LA"
"RW","Dmitrij Jaskin",2800,"StL@NJ 07:00PM ET",1.071,"StL"
"C","Adam Lowry",2800,"Wpg@Min 08:00PM ET",1.600,"Wpg"
"D","Cody Ceci",2800,"Ott@Nsh 08:00PM ET",1.962,"Ott"
"C","Chris Tierney",2800,"NYI@SJ 10:30PM ET",1.786,"SJ"
"RW","Dennis Everberg",2800,"Col@Phi 07:00PM ET",0.625,"Col"
"D","Nick Schultz",2700,"Col@Phi 07:00PM ET",1.357,"Phi"
"RW","Scottie Upshall",2700,"StL@NJ 07:00PM ET",1.955,"StL"
"D","Paul Martin",2700,"NYI@SJ 10:30PM ET",1.038,"SJ"
"C","R.J. Umberger",2700,"Col@Phi 07:00PM ET",1.417,"Phi"
"C","Brian Boyle",2700,"Buf@TB 07:30PM ET",1.607,"TB"
"D","Nicklas Grossmann",2700,"Ari@LA 10:30PM ET",1.308,"Ari"
"D","Jonathan Ericsson",2700,"Was@Det 07:30PM ET",1.179,"Det"
"C","Riley Nash",2700,"Car@NYR 07:00PM ET",1.450,"Car"
"D","Carl Gunnarsson",2700,"StL@NJ 07:00PM ET",1.929,"StL"
"C","Peter Holland",2700,"Tor@Dal 08:30PM ET",1.200,"Tor"
"D","Brian Strait",2700,"NYI@SJ 10:30PM ET",1.115,"NYI"
"LW","Marcus Foligno",2700,"Buf@TB 07:30PM ET",1.385,"Buf"
"D","Kevin Connauton",2700,"Van@Cls 07:00PM ET",1.667,"Cls"
"D","Eric Gelinas",2700,"StL@NJ 07:00PM ET",1.300,"NJ"
"C","Alex Burmistrov",2700,"Wpg@Min 08:00PM ET",1.567,"Wpg"
"RW","Emerson Etem",2700,"Car@NYR 07:00PM ET",0.500,"NYR"
"RW","Joonas Donskoi",2700,"NYI@SJ 10:30PM ET",1.682,"SJ"
"D","Dmitry Orlov",2700,"Was@Det 07:30PM ET",1.192,"Was"
"LW","Antoine Roussel",2700,"Tor@Dal 08:30PM ET",1.679,"Dal"
"D","Mattias Ekholm",2700,"Ott@Nsh 08:00PM ET",1.615,"Nsh"
"LW","Nicolas Deslauriers",2700,"Buf@TB 07:30PM ET",1.571,"Buf"
"LW","Shane Prince",2700,"Ott@Nsh 08:00PM ET",1.227,"Ott"
"D","Brett Pesce",2700,"Car@NYR 07:00PM ET",1.571,"Car"
"RW","Jake Virtanen",2700,"Van@Cls 07:00PM ET",1.667,"Van"
"C","Robby Fabbri",2700,"StL@NJ 07:00PM ET",1.875,"StL"
"C","Scott Gomez",2600,"StL@NJ 07:00PM ET",1.650,"StL"
"D","Barret Jackman",2600,"Ott@Nsh 08:00PM ET",1.538,"Nsh"
"RW","Chris Neil",2600,"Ott@Nsh 08:00PM ET",1.071,"Ott"
"C","Jarret Stoll",2600,"Car@NYR 07:00PM ET",1.538,"NYR"
"RW","Jordin Tootoo",2600,"StL@NJ 07:00PM ET",1.429,"NJ"
"D","Dan Hamhuis",2600,"Van@Cls 07:00PM ET",1.423,"Van"
"C","Gregory Campbell",2600,"Van@Cls 07:00PM ET",0.967,"Cls"
"D","Matthew Carle",2600,"Buf@TB 07:30PM ET",1.333,"TB"
"D","Deryk Engelland",2600,"Cgy@Fla 07:30PM ET",1.433,"Cgy"
"D","Josh Gorges",2600,"Buf@TB 07:30PM ET",1.786,"Buf"
"C","Kyle Brodziak",2600,"StL@NJ 07:00PM ET",1.036,"StL"
"C","Kyle Chipchura",2600,"Ari@LA 10:30PM ET",1.500,"Ari"
"C","Brad Richardson",2600,"Ari@LA 10:30PM ET",1.192,"Ari"
"RW","Jack Skille",2600,"Col@Phi 07:00PM ET",1.500,"Col"
"RW","Steve Downie",2600,"Ari@LA 10:30PM ET",1.115,"Ari"
"RW","Adam Cracknell",2600,"Van@Cls 07:00PM ET",1.308,"Van"
"D","Roman Polak",2600,"Tor@Dal 08:30PM ET",1.385,"Tor"
"LW","Cody McLeod",2600,"Col@Phi 07:00PM ET",1.357,"Col"
"RW","Cal Clutterbuck",2600,"NYI@SJ 10:30PM ET",1.467,"NYI"
"D","Brendan Smith",2600,"Was@Det 07:30PM ET",1.375,"Det"
"D","Matt Hunwick",2600,"Tor@Dal 08:30PM ET",1.393,"Tor"
"D","David Schlemko",2600,"StL@NJ 07:00PM ET",1.286,"NJ"
"C","Cody Hodgson",2600,"Ott@Nsh 08:00PM ET",1.308,"Nsh"
"D","Jordie Benn",2600,"Tor@Dal 08:30PM ET",1.467,"Dal"
"C","Jacob Josefson",2600,"StL@NJ 07:00PM ET",1.743,"NJ"
"D","John Moore",2600,"StL@NJ 07:00PM ET",1.500,"NJ"
"RW","Erik Condra",2600,"Buf@TB 07:30PM ET",1.406,"TB"
"LW","Matt Martin",2600,"NYI@SJ 10:30PM ET",1.367,"NYI"
"C","Casey Cizikas",2600,"NYI@SJ 10:30PM ET",1.667,"NYI"
"C","Chris VandeVelde",2600,"Col@Phi 07:00PM ET",1.464,"Phi"
"RW","Gabriel Bourque",2600,"Ott@Nsh 08:00PM ET",1.038,"Nsh"
"D","Matt Bartkowski",2600,"Van@Cls 07:00PM ET",1.393,"Van"
"D","Ben Chiarot",2600,"Wpg@Min 08:00PM ET",0.964,"Wpg"
"D","Erik Gudbranson",2600,"Cgy@Fla 07:30PM ET",1.679,"Fla"
"D","Brandon Gormley",2600,"Col@Phi 07:00PM ET",0.667,"Col"
"D","Derek Forbort",2600,"Ari@LA 10:30PM ET",0.833,"LA"
"D","Mark Pysyk",2600,"Buf@TB 07:30PM ET",0.929,"Buf"
"C","Quinton Howden",2600,"Cgy@Fla 07:30PM ET",1.357,"Fla"
"C","Calle Jarnkrok",2600,"Ott@Nsh 08:00PM ET",1.500,"Nsh"
"D","Brenden Dillon",2600,"NYI@SJ 10:30PM ET",1.321,"SJ"
"D","Jonas Brodin",2600,"Wpg@Min 08:00PM ET",1.038,"Min"
"D","Connor Murphy",2600,"Ari@LA 10:30PM ET",1.750,"Ari"
"C","Vladislav Namestnikov",2600,"Buf@TB 07:30PM ET",1.656,"TB"
"C","William Karlsson",2600,"Van@Cls 07:00PM ET",1.286,"Cls"
"D","Klas Dahlbeck",2600,"Ari@LA 10:30PM ET",1.615,"Ari"
"D","Jyrki Jokipakka",2600,"Tor@Dal 08:30PM ET",1.333,"Dal"
"D","Chris Wideman",2600,"Ott@Nsh 08:00PM ET",1.357,"Ott"
"RW","Bobby Farnham",2600,"StL@NJ 07:00PM ET",1.063,"NJ"
"C","Luke Glendening",2600,"Was@Det 07:30PM ET",1.214,"Det"
"C","Radek Faksa",2600,"Tor@Dal 08:30PM ET",1.318,"Dal"
"D","Jake McCabe",2600,"Buf@TB 07:30PM ET",1.458,"Buf"
"LW","Jordan Martinook",2600,"Ari@LA 10:30PM ET",1.625,"Ari"
"D","Andrej Sustr",2600,"Buf@TB 07:30PM ET",0.893,"TB"
"D","Nate Schmidt",2600,"Was@Det 07:30PM ET",1.278,"Was"
"C","Josh Jooris",2600,"Cgy@Fla 07:30PM ET",1.654,"Cgy"
"C","Sam Reinhart",2600,"Buf@TB 07:30PM ET",1.643,"Buf"
"C","David Legwand",2500,"Buf@TB 07:30PM ET",0.885,"Buf"
"D","Brad Stuart",2500,"Col@Phi 07:00PM ET",0.375,"Col"
"LW","Eric Nystrom",2500,"Ott@Nsh 08:00PM ET",1.500,"Nsh"
"C","Boyd Gordon",2500,"Ari@LA 10:30PM ET",0.846,"Ari"
"C","Steve Ott",2500,"StL@NJ 07:00PM ET",1.000,"StL"
"D","Fedor Tyutin",2500,"Van@Cls 07:00PM ET",0.893,"Cls"
"D","Carlo Colaiacovo",2500,"Buf@TB 07:30PM ET",0.917,"Buf"
"LW","Shawn Thornton",2500,"Cgy@Fla 07:30PM ET",0.542,"Fla"
"C","Paul Gaustad",2500,"Ott@Nsh 08:00PM ET",1.038,"Nsh"
"C","Jay McClement",2500,"Car@NYR 07:00PM ET",0.929,"Car"
"C","Dominic Moore",2500,"Car@NYR 07:00PM ET",1.250,"NYR"
"D","Nate Guenin",2500,"Col@Phi 07:00PM ET",0.950,"Col"
"C","Matt Stajan",2500,"Cgy@Fla 07:30PM ET",0.633,"Cgy"
"RW","Steve Bernier",2500,"NYI@SJ 10:30PM ET",0.667,"NYI"
"D","Mark Stuart",2500,"Wpg@Min 08:00PM ET",1.667,"Wpg"
"RW","Chris Thorburn",2500,"Wpg@Min 08:00PM ET",0.800,"Wpg"
"RW","Rene Bourque",2500,"Van@Cls 07:00PM ET",1.222,"Cls"
"D","Ladislav Smid",2500,"Cgy@Fla 07:30PM ET",1.000,"Cgy"
"LW","Drew Miller",2500,"Was@Det 07:30PM ET",1.214,"Det"
"C","Ryan Carter",2500,"Wpg@Min 08:00PM ET",1.192,"Min"
"D","Adam Pardy",2500,"Wpg@Min 08:00PM ET",0.333,"Wpg"
"RW","Mike Brown",2500,"NYI@SJ 10:30PM ET",0.769,"SJ"
"LW","John Scott",2500,"Ari@LA 10:30PM ET",0.125,"Ari"
"RW","Jared Boll",2500,"Van@Cls 07:00PM ET",0.444,"Cls"
"RW","Derek Dorsett",2500,"Van@Cls 07:00PM ET",1.600,"Van"
"RW","Ryan Reaves",2500,"StL@NJ 07:00PM ET",0.231,"StL"
"D","Mike Weber",2500,"Buf@TB 07:30PM ET",0.917,"Buf"
"LW","Chris Porter",2500,"Wpg@Min 08:00PM ET",0.385,"Min"
"LW","Bryan Lerg",2500,"NYI@SJ 10:30PM ET",0.583,"SJ"
"D","Davis Drewiske",2500,"Col@Phi 07:00PM ET",0.000,"Phi"
"LW","Chris Terry",2500,"Car@NYR 07:00PM ET",0.964,"Car"
"C","Micheal Haley",2500,"NYI@SJ 10:30PM ET",0.667,"SJ"
"C","Stephen Gionta",2500,"StL@NJ 07:00PM ET",0.786,"NJ"
"C","Zack Smith",2500,"Ott@Nsh 08:00PM ET",0.808,"Ott"
"D","Luke Schenn",2500,"Col@Phi 07:00PM ET",1.545,"Phi"
"D","Taylor Chorney",2500,"Was@Det 07:30PM ET",0.625,"Was"
"C","Nick Spaling",2500,"Tor@Dal 08:30PM ET",0.875,"Tor"
"D","Mark Cundari",2500,"NYI@SJ 10:30PM ET",0,"SJ"
"RW","Anthony Peluso",2500,"Wpg@Min 08:00PM ET",0.409,"Wpg"
"D","Jamie McBain",2500,"Ari@LA 10:30PM ET",1.444,"LA"
"D","Paul Postma",2500,"Wpg@Min 08:00PM ET",0.111,"Wpg"
"C","Joakim Andersson",2500,"Was@Det 07:30PM ET",0.364,"Det"
"D","Victor Bartley",2500,"Ott@Nsh 08:00PM ET",1.250,"Nsh"
"D","Jared Cowen",2500,"Ott@Nsh 08:00PM ET",1.393,"Ott"
"LW","Magnus Paajarvi",2500,"StL@NJ 07:00PM ET",1.000,"StL"
"C","Jordan Schroeder",2500,"Wpg@Min 08:00PM ET",0.500,"Min"
"D","Robert Bortuzzo",2500,"StL@NJ 07:00PM ET",1.455,"StL"
"LW","Kyle Clifford",2500,"Ari@LA 10:30PM ET",0.643,"LA"
"C","Patrice Cormier",2500,"Wpg@Min 08:00PM ET",0.250,"Wpg"
"D","Nate Prosser",2500,"Wpg@Min 08:00PM ET",0.222,"Min"
"D","Steven Kampfer",2500,"Cgy@Fla 07:30PM ET",0.100,"Fla"
"LW","Brandon Bollig",2500,"Cgy@Fla 07:30PM ET",0.808,"Cgy"
"C","Michael Latta",2500,"Was@Det 07:30PM ET",0.375,"Was"
"D","Michal Jordan",2500,"Car@NYR 07:00PM ET",0.833,"Car"
"RW","Ben Smith",2500,"NYI@SJ 10:30PM ET",0.167,"SJ"
"D","Alex Biega",2500,"Van@Cls 07:00PM ET",0.167,"Van"
"C","Landon Ferraro",2500,"Was@Det 07:30PM ET",0.850,"Det"
"C","Jordan Nolan",2500,"Ari@LA 10:30PM ET",0.615,"LA"
"D","Dylan McIlrath",2500,"Car@NYR 07:00PM ET",0.429,"NYR"
"LW","Austin Watson",2500,"Ott@Nsh 08:00PM ET",1.227,"Nsh"
"D","Alex Petrovic",2500,"Cgy@Fla 07:30PM ET",1.321,"Fla"
"D","Jon Merrill",2500,"StL@NJ 07:00PM ET",0.542,"NJ"
"D","Patrik Nemeth",2500,"Tor@Dal 08:30PM ET",0.250,"Dal"
"D","Martin Marincin",2500,"Tor@Dal 08:30PM ET",0.750,"Tor"
"C","Connor Brickley",2500,"Cgy@Fla 07:30PM ET",1.000,"Fla"
"C","Jordan Weal",2500,"Ari@LA 10:30PM ET",0.000,"LA"
"D","Dalton Prout",2500,"Van@Cls 07:00PM ET",0.846,"Cls"
"D","Anthony Bitetto",2500,"Ott@Nsh 08:00PM ET",0.500,"Nsh"
"LW","Taylor Beck",2500,"NYI@SJ 10:30PM ET",0.000,"NYI"
"D","Stefan Elliott",2500,"Ari@LA 10:30PM ET",1.500,"Ari"
"C","Derek Grant",2500,"Cgy@Fla 07:30PM ET",0.700,"Cgy"
"D","Mark Borowiecki",2500,"Ott@Nsh 08:00PM ET",1.071,"Ott"
"C","Ben Street",2500,"Col@Phi 07:00PM ET",1.000,"Col"
"C","Brad Malone",2500,"Car@NYR 07:00PM ET",0.636,"Car"
"C","Byron Froese",2500,"Tor@Dal 08:30PM ET",1.000,"Tor"
"C","Andrej Nestrasil",2500,"Car@NYR 07:00PM ET",0.650,"Car"
"LW","Garrett Wilson",2500,"Cgy@Fla 07:30PM ET",0.500,"Fla"
"LW","Sven Baertschi",2500,"Van@Cls 07:00PM ET",2.000,"Van"
"D","Jamie Oleksiak",2500,"Tor@Dal 08:30PM ET",0.625,"Dal"
"LW","Matt Puempel",2500,"Ott@Nsh 08:00PM ET",0.750,"Ott"
"D","Scott Harrington",2500,"Tor@Dal 08:30PM ET",1.042,"Tor"
"C","Rocco Grimaldi",2500,"Cgy@Fla 07:30PM ET",1.375,"Fla"
"RW","Tomas Jurco",2500,"Was@Det 07:30PM ET",0.500,"Det"
"D","Joel Edmundson",2500,"StL@NJ 07:00PM ET",1.214,"StL"
"RW","Miikka Salomaki",2500,"Ott@Nsh 08:00PM ET",0.625,"Nsh"
"RW","Logan Shaw",2500,"Cgy@Fla 07:30PM ET",0.500,"Fla"
"LW","Andy Andreoff",2500,"Ari@LA 10:30PM ET",0.577,"LA"
"C","Nick Shore",2500,"Ari@LA 10:30PM ET",0.893,"LA"
"D","Frank Corrado",2500,"Tor@Dal 08:30PM ET",0.000,"Tor"
"D","Alexey Marchenko",2500,"Was@Det 07:30PM ET",0.278,"Det"
"D","Brandon Manning",2500,"Col@Phi 07:00PM ET",0.875,"Phi"
"RW","Brian O'Neill",2500,"StL@NJ 07:00PM ET",0.500,"NJ"
"RW","J.T. Brown",2500,"Buf@TB 07:30PM ET",1.200,"TB"
"D","Matt Tennyson",2500,"NYI@SJ 10:30PM ET",0.857,"SJ"
"D","Slater Koekkoek",2500,"Buf@TB 07:30PM ET",0.500,"TB"
"C","Mikhail Grigorenko",2500,"Col@Phi 07:00PM ET",0.615,"Col"
"LW","Stefan Matteau",2500,"StL@NJ 07:00PM ET",0.500,"NJ"
"LW","Brock McGinn",2500,"Car@NYR 07:00PM ET",1.500,"Car"
"C","Devin Shore",2500,"Tor@Dal 08:30PM ET",0.125,"Dal"
"C","Chandler Stephenson",2500,"Was@Det 07:30PM ET",0.278,"Was"
"C","Cedric Paquette",2500,"Buf@TB 07:30PM ET",1.500,"TB"
"C","Andreas Athanasiou",2500,"Was@Det 07:30PM ET",0.500,"Det"
"C","Tim Schaller",2500,"Buf@TB 07:30PM ET",0.700,"Buf"
"C","Erik Haula",2500,"Wpg@Min 08:00PM ET",1.038,"Min"
"RW","Curtis Lazar",2500,"Ott@Nsh 08:00PM ET",1.773,"Ott"
"LW","Nic Petan",2500,"Wpg@Min 08:00PM ET",0.429,"Wpg"
"C","Tyler Gaudet",2500,"Ari@LA 10:30PM ET",0.700,"Ari"
"D","Evgeny Medvedev",2500,"Col@Phi 07:00PM ET",1.000,"Phi"
"D","Christian Folin",2500,"Wpg@Min 08:00PM ET",0.563,"Min"
"LW","Nikolay Goldobin",2500,"NYI@SJ 10:30PM ET",1.600,"SJ"
"RW","Sergey Kalinin",2500,"StL@NJ 07:00PM ET",0.964,"NJ"
